1country,year,gdp,unemployment,employment-female,employment-male,employment,employment-15,employment-25,employment-55,expectancy-female,expectancy-male,code,population,Combined,1998event,2000event,2001event,2002event,2009event,hoverevent
ETHIOPIA,2001,2064,,,,,,,,,,ETH,,2001 ETH,0,0,0,0,0,
ETHIOPIA,2002,2268,,,,,,,,,,ETH,,2002 ETH,0,0,0,0,0,
ETHIOPIA,2003,2820,,,,,,,,,,ETH,,2003 ETH,0,0,0,0,0,
ETHIOPIA,2004,3291,,,,,,,,,,ETH,,2004 ETH,0,0,0,0,0,
ETHIOPIA,2005,3519,,,,,,,,,,ETH,,2005 ETH,0,0,0,0,0,
ETHIOPIA,2006,3599,,,,,,,,,,ETH,,2006 ETH,0,0,0,0,0,
ETHIOPIA,2007,3917,,,,,,,,,,ETH,,2007 ETH,0,0,0,0,0,
ETHIOPIA,2008,4096,,,,,,,,,,ETH,,2008 ETH,0,0,0,0,0,
ETHIOPIA,2009,3262,,,,,,,,,,ETH,,2009 ETH,0,0,0,0,0,
ETHIOPIA,2010,350,,,,,,,,,,ETH,,2010 ETH,0,0,0,0,0,
FIJI,1995,2652,6.895,,,,,,,,,FJI,,1995 FJI,0,0,0,0,0,
FIJI,1996,2778,3.7,,,,,,,,,FJI,,1996 FJI,0,0,0,0,0,
FIJI,1997,2757,8.3,,,,,,,,,FJI,,1997 FJI,0,0,0,0,0,
FIJI,1998,2125,8.3,,,,,,,,,FJI,,1998 FJI,0,0,0,0,0,
FIJI,1999,2375,8.4,,,,,,,,,FJI,,1999 FJI,0,0,0,0,0,
FIJI,2000,23576,6.9,,,,,,,,,FJI,,2000 FJI,0,0,0,0,0,
FIJI,2001,24014,7.6,,,,,,,,,FJI,,2001 FJI,0,0,0,0,0,
FIJI,2002,26057,8.5,,,,,,,,,FJI,,2002 FJI,0,0,0,0,0,
FIJI,2003,31529,8.1,,,,,,,,,FJI,,2003 FJI,0,0,0,0,0,
FIJI,2004,36152,5.8,,,,,,,,,FJI,,2004 FJI,0,0,0,0,0,
FIJI,2005,37316,5.9,,,,,,,,,FJI,,2005 FJI,0,0,0,0,0,
FIJI,2006,39444,6.4,,,,,,,,,FJI,,2006 FJI,0,0,0,0,0,
FIJI,2007,46502,7.5,,,,,,,,,FJI,,2007 FJI,0,0,0,0,0,
FIJI,2008,51297,7.5,,,,,,,,,FJI,,2008 FJI,0,0,0,0,0,
FIJI,2009,44849,7,,,,,,,,,FJI,,2009 FJI,0,0,0,0,0,
FIJI,2010,3565,7,,,,,,,,,FJI,,2010 FJI,0,0,0,0,0,
FINLAND,1995,25592,15.4,,,,,,,,,FIN,5107790,1995 FIN,0,0,0,0,0,
FINLAND,1996,25014,14.58,,,,,,,,,FIN,5107790,1996 FIN,0,0,0,0,0,
FINLAND,1997,23928,12.64,,,,,,,,,FIN,5107790,1997 FIN,0,0,0,0,0,
FINLAND,1998,25185,11.36,,,,,,,,,FIN,5107790,1998 FIN,0,0,0,0,0,
FINLAND,1999,25234,10.2,,,,,,,,,FIN,5107790,1999 FIN,0,0,0,0,0,
FINLAND,2000,22600,9.783,,,,,,,,,FIN,5107790,2000 FIN,0,0,0,0,0,
FINLAND,2001,22601,9.125,,,,,,,,,FIN,5107790,2001 FIN,0,0,0,0,0,
FINLAND,2002,24414,9.075,,,,,,,,,FIN,5107790,2002 FIN,0,0,0,0,0,
FINLAND,2003,29877,9.008,,,,,,,,,FIN,5107790,2003 FIN,0,0,0,0,0,
FINLAND,2004,34020,8.825,,,,,,,,,FIN,5107790,2004 FIN,0,0,0,0,0,
FINLAND,2005,35107,8.4,,,,,,,,,FIN,5107790,2005 FIN,0,0,0,0,0,
FINLAND,2006,36772,7.717,,,,,,,,,FIN,5107790,2006 FIN,0,0,0,0,0,
FINLAND,2007,41850,6.867,,,,,,,,,FIN,5107790,2007 FIN,0,0,0,0,0,
FINLAND,2008,45789,6.367,,,,,,,,,FIN,5107790,2008 FIN,0,0,0,0,0,
FINLAND,2009,42048,8.242,,,,,,,,,FIN,5107790,2009 FIN,0,0,0,0,0,
FINLAND,2010,44136,8.383,,,,,,,,,FIN,5107790,2010 FIN,0,0,0,0,0,
FRANCE,1995,27239,11.15,,,,,,,,,FRA,57844250,1995 FRA,0,0,0,0,0,
FRANCE,1996,27153,11.58,,,,,,,,,FRA,57844250,1996 FRA,0,0,0,0,0,
FRANCE,1997,24487,11.54,,,,,,,,,FRA,57844250,1997 FRA,0,0,0,0,0,
FRANCE,1998,25230,11.07,,,,,,,,,FRA,57844250,1998 FRA,0,0,0,0,0,
FRANCE,1999,24930,10.46,,,,,,,,,FRA,57844250,1999 FRA,0,0,0,0,0,
FRANCE,2000,24204,9.083,,,,,,,,,FRA,57844250,2000 FRA,0,1,0,0,0,"The trade balance in France was hit very hard in 2000, causing a significant deterioration of the economy."
FRANCE,2001,23815,8.392,,,,,,,,,FRA,57844250,2001 FRA,0,0,1,0,0,"Many European nations, including France, saw relations with nations such as the US strained with growth rates slowing."
FRANCE,2002,25293,8.908,,,,,,,,,FRA,57844250,2002 FRA,0,0,0,0,0,
FRANCE,2003,27665,8.9,,,,,,,,,FRA,57844250,2003 FRA,0,0,0,0,0,
FRANCE,2004,29395,9.233,,,,,,,,,FRA,57844250,2004 FRA,0,0,0,0,0,
FRANCE,2005,32354,9.292,,,,,,,,,FRA,57844250,2005 FRA,0,0,0,0,0,
FRANCE,2006,34829,9.242,,,,,,,,,FRA,57844250,2006 FRA,0,0,0,0,0,
FRANCE,2007,36075,8.367,,,,,,,,,FRA,57844250,2007 FRA,0,0,0,0,0,
FRANCE,2008,39994,7.808,,,,,,,,,FRA,57844250,2008 FRA,0,0,0,0,0,
FRANCE,2009,37421,9.5,,,,,,,,,FRA,57844250,2009 FRA,0,0,0,0,1,"Many European nations suffered greatly because of the global financial crisis, especially given some of the economic burdens placed on them by nations such as Spain and Greece."
FRANCE,2010,40939,9.802,,,,,,,,,FRA,57844250,2010 FRA,0,0,0,0,0,
GABON,1995,4655,,,,,,,,,,GAB,,1995 GAB,0,0,0,0,0,
GABON,1996,5214,,,,,,,,,,GAB,,1996 GAB,0,0,0,0,0,
GABON,1997,4759,,,,,,,,,,GAB,,1997 GAB,0,0,0,0,0,
GABON,1998,3908,,,,,,,,,,GAB,,1998 GAB,0,0,0,0,0,
GABON,1999,3965,,,,,,,,,,GAB,,1999 GAB,0,0,0,0,0,
GABON,2000,4690,,,,,,,,,,GAB,,2000 GAB,0,0,0,0,0,
GABON,2001,4490,,,,,,,,,,GAB,,2001 GAB,0,0,0,0,0,
GABON,2002,3870,,,,,,,,,,GAB,,2002 GAB,0,0,0,0,0,
GABON,2003,3710,,,,,,,,,,GAB,,2003 GAB,0,0,0,0,0,
GABON,2004,3910,,,,,,,,,,GAB,,2004 GAB,0,0,0,0,0,
GABON,2005,4130,,,,,,,,,,GAB,,2005 GAB,0,0,0,0,0,
GABON,2006,4170,,,,,,,,,,GAB,,2006 GAB,0,0,0,0,0,
GABON,2007,4960,,,,,,,,,,GAB,,2007 GAB,0,0,0,0,0,
GABON,2008,5890,,,,,,,,,,GAB,,2008 GAB,0,0,0,0,0,
GABON,2009,5310,,,,,,,,,,GAB,,2009 GAB,0,0,0,0,0,
GABON,2010,8820,,,,,,,,,,GAB,,2010 GAB,0,0,0,0,0,
GAMBIA,1995,503,,,,,,,,,,GMB,,1995 GMB,0,0,0,0,0,
GAMBIA,1996,513,,,,,,,,,,GMB,,1996 GMB,0,0,0,0,0,
GAMBIA,1997,502,,,,,,,,,,GMB,,1997 GMB,0,0,0,0,0,
GAMBIA,1998,501,,,,,,,,,,GMB,,1998 GMB,0,0,0,0,0,
GAMBIA,1999,493,,,,,,,,,,GMB,,1999 GMB,0,0,0,0,0,
GAMBIA,2000,686,,,,,,,,,,GMB,,2000 GMB,0,0,0,0,0,
GAMBIA,2001,728,,,,,,,,,,GMB,,2001 GMB,0,0,0,0,0,
GAMBIA,2002,777,,,,,,,,,,GMB,,2002 GMB,0,0,0,0,0,
GAMBIA,2003,919,,,,,,,,,,GMB,,2003 GMB,0,0,0,0,0,
GAMBIA,2004,1188,,,,,,,,,,GMB,,2004 GMB,0,0,0,0,0,
GAMBIA,2005,1484,,,,,,,,,,GMB,,2005 GMB,0,0,0,0,0,
GAMBIA,2006,1765,,,,,,,,,,GMB,,2006 GMB,0,0,0,0,0,
GAMBIA,2007,2326,,,,,,,,,,GMB,,2007 GMB,0,0,0,0,0,
GAMBIA,2008,2937,,,,,,,,,,GMB,,2008 GMB,0,0,0,0,0,
GAMBIA,2009,2455,,,,,,,,,,GMB,,2009 GMB,0,0,0,0,0,
GAMBIA,2010,550,,,,,,,,,,GMB,,2010 GMB,0,0,0,0,0,
GEORGIA,1995,396,,,,,,,,,,GEO,,1995 GEO,0,0,0,0,0,
GEORGIA,1996,652,12.72,,,,,,,,,GEO,,1996 GEO,0,0,0,0,0,
GEORGIA,1997,784,7.551,,,,,,,,,GEO,,1997 GEO,0,0,0,0,0,
GEORGIA,1998,804,12.44,,,,,,,,,GEO,,1998 GEO,0,0,0,0,0,
GEORGIA,1999,627,12.7,,,,,,,,,GEO,,1999 GEO,0,0,0,0,0,
GEORGIA,2000,2302,10.35,,,,,,,,,GEO,,2000 GEO,0,0,0,0,0,
GEORGIA,2001,2286,11.15,,,,,,,,,GEO,,2001 GEO,0,0,0,0,0,
GEORGIA,2002,2441,12.59,,,,,,,,,GEO,,2002 GEO,0,0,0,0,0,
GEORGIA,2003,2942,11.5,,,,,,,,,GEO,,2003 GEO,0,0,0,0,0,
GEORGIA,2004,3309,12.62,,,,,,,,,GEO,,2004 GEO,0,0,0,0,0,
GEORGIA,2005,3360,13.8,,,,,,,,,GEO,,2005 GEO,0,0,0,0,0,
GEORGIA,2006,3527,13.58,,,,,,,,,GEO,,2006 GEO,0,0,0,0,0,
GEORGIA,2007,4046,13.28,,,,,,,,,GEO,,2007 GEO,0,0,0,0,0,
GEORGIA,2008,4433,16.47,,,,,,,,,GEO,,2008 GEO,0,0,0,0,0,
GEORGIA,2009,4039,16.85,,,,,,,,,GEO,,2009 GEO,0,0,0,0,0,
GEORGIA,2010,2623,16.29,,,,,,,,,GEO,,2010 GEO,0,0,0,0,0,
GERMANY,1995,30921,8.275,,,,,,,,,DEU,81678050,1995 DEU,0,0,0,0,0,
GERMANY,1996,29767,8.95,,,,,,,,,DEU,81678050,1996 DEU,0,0,0,0,0,
GERMANY,1997,26323,9.692,,,,,,,,,DEU,81678050,1997 DEU,0,0,0,0,0,
GERMANY,1998,26590,9.433,,,,,,,,,DEU,81678050,1998 DEU,0,0,0,0,0,
GERMANY,1999,25995,8.625,,,,,,,,,DEU,81678050,1999 DEU,0,0,0,0,0,
GERMANY,2000,22945,8,,,,,,,,,DEU,81678050,2000 DEU,0,1,0,0,0,"The Germany economy experienced some difficulty in growth in 2000, partly tied to the beginning of the new decade. "
GERMANY,2001,22840,7.883,,,,,,,,,DEU,81678050,2001 DEU,0,0,1,0,0,"As Germany as been working to become more technologically advanced, the dot com bubble slowed this progress significantly."
GERMANY,2002,24325,8.7,,,,,,,,,DEU,81678050,2002 DEU,0,0,0,0,0,
GERMANY,2003,29327,9.783,,,,,,,,,DEU,81678050,2003 DEU,0,0,0,0,0,
GERMANY,2004,33040,10.52,,,,,,,,,DEU,81678050,2004 DEU,0,0,0,0,0,
GERMANY,2005,33542,11.21,,,,,,,,,DEU,81678050,2005 DEU,0,0,0,0,0,
GERMANY,2006,35237,10.19,,,,,,,,,DEU,81678050,2006 DEU,0,0,0,0,0,
GERMANY,2007,40402,8.783,,,,,,,,,DEU,81678050,2007 DEU,0,0,0,0,0,
GERMANY,2008,44132,7.6,,,,,,,,,DEU,81678050,2008 DEU,0,0,0,0,0,
GERMANY,2009,40275,7.742,,,,,,,,,DEU,81678050,2009 DEU,0,0,0,0,1,"Many European nations suffered greatly because of the global financial crisis, especially given some of the economic burdens placed on them by nations such as Spain and Greece."
GERMANY,2010,40163,7.058,,,,,,,,,DEU,81678050,2010 DEU,0,0,0,0,0,
GHANA,1995,518,,,,,,,,,,GHA,,1995 GHA,0,0,0,0,0,
GHANA,1996,552,,,,,,,,,,GHA,,1996 GHA,0,0,0,0,0,
GHANA,1997,622,,,,,,,,,,GHA,,1997 GHA,0,0,0,0,0,
GHANA,1998,681,,,,,,,,,,GHA,,1998 GHA,0,0,0,0,0,
GHANA,1999,705,,,,,,,,,,GHA,,1999 GHA,0,0,0,0,0,
GHANA,2000,1166,,,,,,,,,,GHA,,2000 GHA,0,0,0,0,0,
GHANA,2001,1190,,,,,,,,,,GHA,,2001 GHA,0,0,0,0,0,
GHANA,2002,1346,,,,,,,,,,GHA,,2002 GHA,0,0,0,0,0,
GHANA,2003,1693,,,,,,,,,,GHA,,2003 GHA,0,0,0,0,0,
GHANA,2004,2861,,,,,,,,,,GHA,,2004 GHA,0,0,0,0,0,
GHANA,2005,2737,,,,,,,,,,GHA,,2005 GHA,0,0,0,0,0,
GHANA,2006,2658,,,,,,,,,,GHA,,2006 GHA,0,0,0,0,0,
GHANA,2007,2478,,,,,,,,,,GHA,,2007 GHA,0,0,0,0,0,
GHANA,2008,3780,,,,,,,,,,GHA,,2008 GHA,0,0,0,0,0,
GHANA,2009,8907,,,,,,,,,,GHA,,2009 GHA,0,0,0,0,0,
GHANA,2010,1358,,,,,,,,,,GHA,,2010 GHA,0,0,0,0,0,
GRENADA,1995,3375,,,,,,,,,,GRD,,1995 GRD,0,0,0,0,0,
GRENADA,1996,3596,,,,,,,,,,GRD,,1996 GRD,0,0,0,0,0,
GRENADA,1997,3872,,,,,,,,,,GRD,,1997 GRD,0,0,0,0,0,
GRENADA,1998,4431,,,,,,,,,,GRD,,1998 GRD,0,0,0,0,0,
GRENADA,1999,4797,,,,,,,,,,GRD,,1999 GRD,0,0,0,0,0,
GRENADA,2000,5181,,,,,,,,,,GRD,,2000 GRD,0,0,0,0,0,
GRENADA,2001,5181,,,,,,,,,,GRD,,2001 GRD,0,0,0,0,0,
GRENADA,2002,5337,,,,,,,,,,GRD,,2002 GRD,0,0,0,0,0,
GRENADA,2003,5847,,,,,,,,,,GRD,,2003 GRD,0,0,0,0,0,
GRENADA,2004,5905,,,,,,,,,,GRD,,2004 GRD,0,0,0,0,0,
GRENADA,2005,6801,,,,,,,,,,GRD,,2005 GRD,0,0,0,0,0,
GRENADA,2006,6843,,,,,,,,,,GRD,,2006 GRD,0,0,0,0,0,
GRENADA,2007,7417,,,,,,,,,,GRD,,2007 GRD,0,0,0,0,0,
GRENADA,2008,8003,,,,,,,,,,GRD,,2008 GRD,0,0,0,0,0,
GRENADA,2009,7457,,,,,,,,,,GRD,,2009 GRD,0,0,0,0,0,
GRENADA,2010,7535,,,,,,,,,,GRD,,2010 GRD,0,0,0,0,0,
GREECE,1995,12078,9.071,,,,,,,,,GRC,10634390,1995 GRC,0,0,0,0,0,
GREECE,1996,12677,9.804,,,,,,,,,GRC,10634390,1996 GRC,0,0,0,0,0,
GREECE,1997,12312,9.767,,,,,,,,,GRC,10634390,1997 GRC,0,0,0,0,0,
GREECE,1998,12323,11.2,,,,,,,,,GRC,10634390,1998 GRC,0,0,0,0,0,
GREECE,1999,12639,12.13,,,,,,,,,GRC,10634390,1999 GRC,0,0,0,0,0,
GREECE,2000,11396,11.35,,,,,,,,,GRC,10634390,2000 GRC,0,0,0,0,0,
GREECE,2001,11857,10.75,,,,,,,,,GRC,10634390,2001 GRC,0,0,0,0,0,
GREECE,2002,13292,10.33,,,,,,,,,GRC,10634390,2002 GRC,0,0,0,0,0,
GREECE,2003,17494,9.725,,,,,,,,,GRC,10634390,2003 GRC,0,0,0,0,0,
GREECE,2004,20607,10.49,,,,,,,,,GRC,10634390,2004 GRC,0,0,0,0,0,
GREECE,2005,21620,9.9,,,,,,,,,GRC,10634390,2005 GRC,0,0,0,0,0,
GREECE,2006,23475,8.892,,,,,,,,,GRC,10634390,2006 GRC,0,0,0,0,0,
GREECE,2007,27288,8.292,,,,,,,,,GRC,10634390,2007 GRC,0,0,0,0,0,
GREECE,2008,30398,7.683,,,,,,,,,GRC,10634390,2008 GRC,0,0,0,0,0,
GREECE,2009,28452,9.375,,,,,,,,,GRC,10634390,2009 GRC,0,0,0,0,1,"After the meltdown of its economy, Greece has seen tremendous economic losses in the year following the economic crisis as its debts pile up."
GREECE,2010,25832,12.46,,,,,,,,,GRC,10634390,2010 GRC,0,0,0,0,0,
GUATEMALA,1995,1425,,,,,,,,,,GTM,,1995 GTM,0,0,0,0,0,
GUATEMALA,1996,1480,,,,,,,,,,GTM,,1996 GTM,0,0,0,0,0,
GUATEMALA,1997,1634,,,,,,,,,,GTM,,1997 GTM,0,0,0,0,0,
GUATEMALA,1998,1711,,,,,,,,,,GTM,,1998 GTM,0,0,0,0,0,
GUATEMALA,1999,1588,,,,,,,,,,GTM,,1999 GTM,0,0,0,0,0,
GUATEMALA,2000,371,,,,,,,,,,GTM,,2000 GTM,0,0,0,0,0,
GUATEMALA,2001,355,,,,,,,,,,GTM,,2001 GTM,0,0,0,0,0,
GUATEMALA,2002,369,,,,,,,,,,GTM,,2002 GTM,0,0,0,0,0,
GUATEMALA,2003,389,,,,,,,,,,GTM,,2003 GTM,0,0,0,0,0,
GUATEMALA,2004,406,,,,,,,,,,GTM,,2004 GTM,0,0,0,0,0,
GUATEMALA,2005,319,,,,,,,,,,GTM,,2005 GTM,0,0,0,0,0,
GUATEMALA,2006,308,,,,,,,,,,GTM,,2006 GTM,0,0,0,0,0,
GUATEMALA,2007,432,,,,,,,,,,GTM,,2007 GTM,0,0,0,0,0,
GUATEMALA,2008,459,,,,,,,,,,GTM,,2008 GTM,0,0,0,0,0,
GUATEMALA,2009,460,,,,,,,,,,GTM,,2009 GTM,0,0,0,0,0,
GUATEMALA,2010,2875,,,,,,,,,,GTM,,2010 GTM,0,0,0,0,0,
GUINEA,1995,494,,,,,,,,,,GIN,,1995 GIN,0,0,0,0,0,
GUINEA,1996,503,,,,,,,,,,GIN,,1996 GIN,0,0,0,0,0,
GUINEA,1997,480,,,,,,,,,,GIN,,1997 GIN,0,0,0,0,0,
GUINEA,1998,445,,,,,,,,,,GIN,,1998 GIN,0,0,0,0,0,
GUINEA,1999,421,,,,,,,,,,GIN,,1999 GIN,0,0,0,0,0,
GUINEA,2000,278,,,,,,,,,,GIN,,2000 GIN,0,0,0,0,0,
GUINEA,2001,288,,,,,,,,,,GIN,,2001 GIN,0,0,0,0,0,
GUINEA,2002,298,,,,,,,,,,GIN,,2002 GIN,0,0,0,0,0,
GUINEA,2003,332,,,,,,,,,,GIN,,2003 GIN,0,0,0,0,0,
GUINEA,2004,364,,,,,,,,,,GIN,,2004 GIN,0,0,0,0,0,
GUINEA,2005,390,,,,,,,,,,GIN,,2005 GIN,0,0,0,0,0,
GUINEA,2006,384,,,,,,,,,,GIN,,2006 GIN,0,0,0,0,0,
GUINEA,2007,449,,,,,,,,,,GIN,,2007 GIN,0,0,0,0,0,
GUINEA,2008,538,,,,,,,,,,GIN,,2008 GIN,0,0,0,0,0,
GUINEA,2009,518,,,,,,,,,,GIN,,2009 GIN,0,0,0,0,0,
GUINEA,2010,477,,,,,,,,,,GIN,,2010 GIN,0,0,0,0,0,
GUINEA-BISSAU,1995,693,,,,,,,,,,GNB,,1995 GNB,0,0,0,0,0,
GUINEA-BISSAU,1996,761,,,,,,,,,,GNB,,1996 GNB,0,0,0,0,0,
GUINEA-BISSAU,1997,465,,,,,,,,,,GNB,,1997 GNB,0,0,0,0,0,
GUINEA-BISSAU,1998,342,,,,,,,,,,GNB,,1998 GNB,0,0,0,0,0,
GUINEA-BISSAU,1999,342,,,,,,,,,,GNB,,1999 GNB,0,0,0,0,0,
GUINEA-BISSAU,2000,1512,,,,,,,,,,GNB,,2000 GNB,0,0,0,0,0,
GUINEA-BISSAU,2001,1515,,,,,,,,,,GNB,,2001 GNB,0,0,0,0,0,
GUINEA-BISSAU,2002,1544,,,,,,,,,,GNB,,2002 GNB,0,0,0,0,0,
GUINEA-BISSAU,2003,1588,,,,,,,,,,GNB,,2003 GNB,0,0,0,0,0,
GUINEA-BISSAU,2004,1655,,,,,,,,,,GNB,,2004 GNB,0,0,0,0,0,
GUINEA-BISSAU,2005,1729,,,,,,,,,,GNB,,2005 GNB,0,0,0,0,0,
GUINEA-BISSAU,2006,1915,,,,,,,,,,GNB,,2006 GNB,0,0,0,0,0,
GUINEA-BISSAU,2007,2277,,,,,,,,,,GNB,,2007 GNB,0,0,0,0,0,
GUINEA-BISSAU,2008,2507,,,,,,,,,,GNB,,2008 GNB,0,0,0,0,0,
GUINEA-BISSAU,2009,2634,,,,,,,,,,GNB,,2009 GNB,0,0,0,0,0,
GUINEA-BISSAU,2010,2700,,,,,,,,,,GNB,,2010 GNB,0,0,0,0,0,
GUYANA,1995,1280,,,,,,,,,,GUY,,1995 GUY,0,0,0,0,0,
GUYANA,1996,1440,,,,,,,,,,GUY,,1996 GUY,0,0,0,0,0,
GUYANA,1997,1514,,,,,,,,,,GUY,,1997 GUY,0,0,0,0,0,
GUYANA,1998,1459,,,,,,,,,,GUY,,1998 GUY,0,0,0,0,0,
GUYANA,1999,1417,,,,,,,,,,GUY,,1999 GUY,0,0,0,0,0,
GUYANA,2000,461,,,,,,,,,,GUY,,2000 GUY,0,0,0,0,0,
GUYANA,2001,413,,,,,,,,,,GUY,,2001 GUY,0,0,0,0,0,
GUYANA,2002,392,,,,,,,,,,GUY,,2002 GUY,0,0,0,0,0,
GUYANA,2003,329,,,,,,,,,,GUY,,2003 GUY,0,0,0,0,0,
GUYANA,2004,387,,,,,,,,,,GUY,,2004 GUY,0,0,0,0,0,
GUYANA,2005,464,,,,,,,,,,GUY,,2005 GUY,0,0,0,0,0,
GUYANA,2006,504,,,,,,,,,,GUY,,2006 GUY,0,0,0,0,0,
GUYANA,2007,613,,,,,,,,,,GUY,,2007 GUY,0,0,0,0,0,
GUYANA,2008,671,,,,,,,,,,GUY,,2008 GUY,0,0,0,0,0,
GUYANA,2009,660,,,,,,,,,,GUY,,2009 GUY,0,0,0,0,0,
GUYANA,2010,2931,,,,,,,,,,GUY,,2010 GUY,0,0,0,0,0,
HAITI,1995,359,,,,,,,,,,HTI,,1995 HTI,0,0,0,0,0,
HAITI,1996,364,,,,,,,,,,HTI,,1996 HTI,0,0,0,0,0,
HAITI,1997,411,,,,,,,,,,HTI,,1997 HTI,0,0,0,0,0,
HAITI,1998,450,,,,,,,,,,HTI,,1998 HTI,0,0,0,0,0,
HAITI,1999,493,,,,,,,,,,HTI,,1999 HTI,0,0,0,0,0,
HAITI,2000,1123,,,,,,,,,,HTI,,2000 HTI,0,0,0,0,0,
HAITI,2001,1164,,,,,,,,,,HTI,,2001 HTI,0,0,0,0,0,
HAITI,2002,1172,,,,,,,,,,HTI,,2002 HTI,0,0,0,0,0,
HAITI,2003,1202,,,,,,,,,,HTI,,2003 HTI,0,0,0,0,0,
HAITI,2004,1269,,,,,,,,,,HTI,,2004 HTI,0,0,0,0,0,
HAITI,2005,1369,,,,,,,,,,HTI,,2005 HTI,0,0,0,0,0,
HAITI,2006,1502,,,,,,,,,,HTI,,2006 HTI,0,0,0,0,0,
HAITI,2007,1670,,,,,,,,,,HTI,,2007 HTI,0,0,0,0,0,
HAITI,2008,1833,,,,,,,,,,HTI,,2008 HTI,0,0,0,0,0,
HAITI,2009,1833,,,,,,,,,,HTI,,2009 HTI,0,0,0,0,0,
HAITI,2010,665,,,,,,,,,,HTI,,2010 HTI,0,0,0,0,0,
HONDURAS,1995,844,3.2,,,,,,,,,HND,,1995 HND,0,0,0,0,0,
HONDURAS,1996,847,4.3,,,,,,,,,HND,,1996 HND,0,0,0,0,0,
HONDURAS,1997,953,3.2,,,,,,,,,HND,,1997 HND,0,0,0,0,0,
HONDURAS,1998,1035,4,,,,,,,,,HND,,1998 HND,0,0,0,0,0,
HONDURAS,1999,1041,3.8,,,,,,,,,HND,,1999 HND,0,0,0,0,0,
HONDURAS,2000,25199,4,,,,,,,,,HND,,2000 HND,0,0,0,0,0,
HONDURAS,2001,24753,4.2,,,,,,,,,HND,,2001 HND,0,0,0,0,0,
HONDURAS,2002,24351,3.8,,,,,,,,,HND,,2002 HND,0,0,0,0,0,
HONDURAS,2003,23443,5.1,,,,,,,,,HND,,2003 HND,0,0,0,0,0,
HONDURAS,2004,24403,5.9,,,,,,,,,HND,,2004 HND,0,0,0,0,0,
HONDURAS,2005,25999,4,,,,,,,,,HND,,2005 HND,0,0,0,0,0,
HONDURAS,2006,27509,3.947,,,,,,,,,HND,,2006 HND,0,0,0,0,0,
HONDURAS,2007,29847,3.896,,,,,,,,,HND,,2007 HND,0,0,0,0,0,
HONDURAS,2008,30926,3.943,,,,,,,,,HND,,2008 HND,0,0,0,0,0,
HONDURAS,2009,29917,4.4,,,,,,,,,HND,,2009 HND,0,0,0,0,0,
HONDURAS,2010,1950,4.6,,,,,,,,,HND,,2010 HND,0,0,0,0,0,
HONG KONG,1995,23003,3.186,,,,,,,,,HKG,,1995 HKG,0,0,0,0,0,
HONG KONG,1996,24583,2.765,,,,,,,,,HKG,,1996 HKG,0,0,0,0,0,
HONG KONG,1997,27056,2.201,,,,,,,,,HKG,,1997 HKG,0,0,0,0,0,
HONG KONG,1998,25353,4.704,,,,,,,,,HKG,,1998 HKG,0,0,0,0,0,
HONG KONG,1999,24600,6.251,,,,,,,,,HKG,,1999 HKG,0,0,0,0,0,
HONG KONG,2000,14538,4.946,,,,,,,,,HKG,,2000 HKG,0,0,0,0,0,
HONG KONG,2001,15169,5.097,,,,,,,,,HKG,,2001 HKG,0,0,0,0,0,
HONG KONG,2002,16525,7.305,,,,,,,,,HKG,,2002 HKG,0,0,0,0,0,
HONG KONG,2003,18237,7.923,,,,,,,,,HKG,,2003 HKG,0,0,0,0,0,
HONG KONG,2004,10075,6.81,,,,,,,,,HKG,,2004 HKG,0,0,0,0,0,
HONG KONG,2005,10925,5.576,,,,,,,,,HKG,,2005 HKG,0,0,0,0,0,
HONG KONG,2006,11167,4.781,,,,,,,,,HKG,,2006 HKG,0,0,0,0,0,
HONG KONG,2007,13521,4.022,,,,,,,,,HKG,,2007 HKG,0,0,0,0,0,
HONG KONG,2008,15354,3.522,,,,,,,,,HKG,,2008 HKG,0,0,0,0,0,
HONG KONG,2009,12624,5.246,,,,,,,,,HKG,,2009 HKG,0,0,0,0,0,
HONG KONG,2010,31786,4.322,,,,,,,,,HKG,,2010 HKG,0,0,0,0,0,
HUNGARY,1995,4409,10.17,,,,,,,,,HUN,10328960,1995 HUN,0,0,0,0,0,
HUNGARY,1996,4472,9.886,,,,,,,,,HUN,10328960,1996 HUN,0,0,0,0,0,
HUNGARY,1997,4518,8.731,,,,,,,,,HUN,10328960,1997 HUN,0,0,0,0,0,
HUNGARY,1998,4665,7.1,,,,,,,,,HUN,10328960,1998 HUN,0,0,0,0,0,
HUNGARY,1999,4706,6.5,,,,,,,,,HUN,10328960,1999 HUN,0,0,0,0,0,
HUNGARY,2000,30621,6,,,,,,,,,HUN,10328960,2000 HUN,0,0,0,0,0,
HUNGARY,2001,27566,5.6,,,,,,,,,HUN,10328960,2001 HUN,0,0,0,0,0,
HUNGARY,2002,30902,5.9,,,,,,,,,HUN,10328960,2002 HUN,0,0,0,0,0,
HUNGARY,2003,37751,5.5,,,,,,,,,HUN,10328960,2003 HUN,0,0,0,0,0,
HUNGARY,2004,45136,6.3,,,,,,,,,HUN,10328960,2004 HUN,0,0,0,0,0,
HUNGARY,2005,54420,7.3,,,,,,,,,HUN,10328960,2005 HUN,0,0,0,0,0,
HUNGARY,2006,54376,7.5,,,,,,,,,HUN,10328960,2006 HUN,0,0,0,0,0,
